0.001040	4.071799	-0.113783	1.653617
0.001050	3.532168	-0.535498	1.650717
0.001060	3.045052	-0.748128	1.630421
0.001070	2.777976	-0.693037	1.603359
0.001080	2.807938	-0.387946	1.584673
0.001090	3.134614	0.071140	1.580807
0.001100	3.662002	0.532803	1.596271
0.001110	4.217741	0.860123	1.632032
0.001120	4.654279	0.955162	1.676813
0.001130	4.838560	0.786025	1.718372
0.001140	4.710981	0.407158	1.755421
0.001150	4.303760	-0.082533	1.770563
0.001160	3.765417	-0.519068	1.763798
0.001170	3.257360	-0.763592	1.738669
0.001180	2.950013	-0.736852	1.716439
0.001190	2.944214	-0.454957	1.692599
0.001200	3.233520	-0.008757	1.682934
0.001210	3.732879	0.461604	1.691310
0.001220	4.287007	0.808899	1.726426
0.001230	4.732888	0.934866	1.764442
0.001240	4.945520	0.796657	1.806968
0.001250	4.855957	0.432610	1.840795
0.001260	4.464844	-0.051605	1.856581
0.001270	3.930367	-0.503604	1.849494
0.001280	3.398147	-0.775512	1.826942
0.001290	3.051173	-0.778733	1.796014
0.001300	3.002526	-0.524222	1.766375
0.001310	3.258649	-0.087688	1.753810
0.001320	3.726435	0.385573	1.760898
0.001330	4.278631	0.754453	1.785060
0.001340	4.740298	0.908126	1.818888
0.001350	4.889785	0.754453	1.858192
0.001360	4.919102	0.469014	1.892020
0.001370	4.550863	-0.014234	1.905228
0.001380	4.016708	-0.478153	1.894919
0.001390	3.463869	-0.778411	1.871401
0.001400	3.086934	-0.815783	1.839184
0.001410	2.985451	-0.586078	1.806646
0.001420	3.206458	-0.164363	1.786027
0.001430	3.652015	0.312764	1.786671
0.001440	4.192934	0.699685	1.805357
0.001450	4.664911	0.878809	1.836929
0.001460	4.806343	0.723525	1.872045
0.001470	4.902349	0.490599	1.900074
0.001480	4.550863	0.022171	1.911027
0.001490	4.016064	-0.454635	1.907806
0.001500	3.458714	-0.778089	1.881710
0.001510	3.037964	-0.849610	1.843372
0.001520	2.906198	-0.646001	1.804068
0.001530	3.081779	-0.240072	1.786027
0.001540	3.498341	0.239310	1.779906
0.001550	4.035716	0.642339	1.791504
0.001560	4.513491	0.849814	1.819210
0.001570	4.774448	0.771205	1.856581
0.001580	4.792489	0.502842	1.883321
0.001590	4.473220	0.036668	1.894597
0.001600	3.952919	-0.446580	1.886221
0.001610	3.370441	-0.787754	1.858514
0.001620	2.928750	-0.886659	1.819210
0.001630	2.752525	-0.709790	1.780550
0.001640	2.885580	-0.319003	1.751555
0.001650	3.281845	0.160380	1.739313
0.001660	3.806333	0.579839	1.749300
0.001670	4.295061	0.815342	1.774751
0.001680	4.600477	0.794724	1.805035
0.001690	4.619807	0.518306	1.827586
0.001700	4.323412	0.060508	1.840473
0.001710	3.807944	-0.424995	1.832741
0.001720	3.215800	-0.789043	1.802457
0.001730	2.744471	-0.914043	1.756388
0.001740	2.536029	-0.765525	1.714828
0.001750	2.624303	-0.393745	1.682612
0.001760	2.994794	0.083704	1.664893
0.001770	3.506717	0.518950	1.668436
0.001780	4.005754	0.780548	1.688089
0.001790	4.323090	0.784414	1.715151
0.001800	4.364650	0.531836	1.738669
0.001810	4.093062	0.088859	1.749300
0.001820	3.583071	-0.402444	1.737380
0.001830	2.994472	-0.782922	1.703553
0.001840	2.496725	-0.935306	1.663926
0.001850	2.249624	-0.816749	1.616890
0.001860	2.303425	-0.467199	1.577264
0.001870	2.634934	0.007673	1.552779
0.001880	3.140091	0.457738	1.557289
0.001890	3.642027	0.741566	1.571465
0.001900	3.982881	0.774427	1.594661
0.001910	4.043126	0.546012	1.614957
0.001920	3.799889	0.115599	1.626877
0.001930	3.300208	-0.376348	1.613990
0.001940	2.704200	-0.772612	1.582418
0.001950	2.188090	-0.951092	1.536026
0.001960	1.905228	-0.862174	1.486413
0.001970	1.918115	-0.536465	1.443887
0.001980	2.218374	-0.069647	1.420047
0.001990	2.711932	0.392017	1.413603
0.002000	3.215478	0.699685	1.421980
0.002010	3.574694	0.761218	1.445176
0.002020	3.666190	0.556643	1.466761
0.002030	3.442606	0.144594	1.474171
0.002040	2.961289	-0.345743	1.457418
0.002050	2.374946	-0.756826	1.427457
0.002060	1.837573	-0.964301	1.382031
0.002070	1.508642	-0.906311	1.329196
0.002080	1.484480	-0.604764	1.280549
0.002090	1.755099	-0.146966	1.251554
0.002100	2.229971	0.323395	1.242211
0.002110	2.740283	0.655548	1.248333
0.002120	3.116573	0.747687	1.266052
0.002130	3.229009	0.568563	1.284737
0.002140	3.038931	0.176488	1.289248
0.002150	2.574045	-0.311593	1.278294
0.002160	1.983515	-0.737496	1.246400
0.002170	1.429712	-0.971711	1.196786
0.002180	1.070819	-0.944649	1.140085
0.002190	1.006386	-0.668875	1.095626
0.002200	1.248010	-0.222997	1.060188
0.002210	1.702264	0.256063	1.044080
0.002220	2.212252	0.610123	1.044724
0.002230	2.608839	0.731257	1.065343
0.002240	2.756069	0.581772	1.080162
0.002250	2.586609	0.206771	1.085317
0.002260	2.149430	-0.274544	1.074041
0.002270	1.555356	-0.714300	1.043757
0.002280	0.992533	-0.974933	0.993177
0.002290	0.597558	-0.976221	0.937443
0.002300	0.499298	-0.726865	0.886219
0.002310	0.708061	-0.294196	0.847881
0.002320	1.133642	0.187442	0.828873
0.002330	1.646529	0.563731	0.830484
0.002340	2.059546	0.713860	0.844015
0.002350	2.235126	0.594337	0.856579
0.002360	2.097239	0.241243	0.862378
0.002370	1.685833	-0.235240	0.854002
0.002380	1.104647	-0.686272	0.822108
0.002390	0.519594	-0.970422	0.769595
0.002400	0.103034	-1.003283	0.714504
0.002410	-0.035819	-0.780989	0.661347
0.002420	0.130740	-0.363140	0.619788
0.002430	0.546012	0.121075	0.594659
0.002440	1.054067	0.516373	0.591759
0.002450	1.482547	0.697107	0.603357
0.002460	1.691955	0.607545	0.616566
0.002470	1.588862	0.275393	0.623331
0.002480	1.201941	-0.194969	0.612378
0.002490	0.628164	-0.653411	0.579839
0.002500	0.030225	-0.962368	0.533769
0.002510	-0.412753	-1.021324	0.477068
0.002520	-0.585112	-0.828025	0.418756
0.002530	-0.448513	-0.428861	0.372042
0.002540	-0.057082	0.057287	0.351102
0.002550	0.445496	0.468692	0.344336
0.002560	0.894273	0.679066	0.350779
0.002570	1.125910	0.619788	0.361733
0.002580	1.061154	0.311153	0.374620
0.002590	0.700973	-0.149221	0.363988
0.002600	0.140083	-0.617973	0.333383
0.002610	-0.467199	-0.945293	0.286346
0.002620	-0.927896	-1.034855	0.231256
0.002630	-1.141815	-0.867329	0.172944
0.002640	-1.035500	-0.486851	0.125908
0.002650	-0.664042	-0.002958	0.098524
0.002660	-0.163719	0.424878	0.088215
0.002670	0.298266	0.661347	0.095302
0.002680	0.559221	0.632674	0.109800
0.002690	0.523460	0.349169	0.118498
0.002700	0.193241	-0.099608	0.108189
0.002710	-0.348642	-0.574480	0.081771
0.002720	-0.952381	-0.923064	0.037957
0.002730	-1.443040	-1.040654	-0.019067
0.002740	-1.683054	-0.902123	-0.080278
0.002750	-1.611855	-0.539364	-0.127959
0.002760	-1.270037	-0.060626	-0.156631
0.002770	-0.776800	0.382030	-0.167907
0.002780	-0.299029	0.644917	-0.163075
0.002790	-0.005213	0.646527	-0.150188
0.002800	0.001874	0.386862	-0.142456
0.002810	-0.300639	-0.048706	-0.148255
0.002820	-0.827703	-0.527122	-0.172740
0.002830	-1.435952	-0.895680	-0.216554
0.002840	-1.939177	-1.039688	-0.273900
0.002850	-2.214630	-0.930151	-0.330279
0.002860	-2.177258	-0.589300	-0.379248
0.002870	-1.854769	-0.116038	-0.413720
0.002880	-1.365720	0.338859	-0.429828
0.002890	-0.881182	0.626875	-0.419519
0.002900	-0.553539	0.660381	-0.406632
0.002910	-0.515846	0.427133	-0.398256
0.002920	-0.779056	0.005096	-0.404055
0.002930	-1.288078	-0.474609	-0.420485
0.002940	-1.892463	-0.861208	-0.462044
0.002950	-2.415018	-1.034855	-0.517779
0.002960	-2.716567	-0.950770	-0.576091
0.002970	-2.707546	-0.632148	-0.624416
0.002980	-2.411474	-0.165330	-0.659532
0.002990	-1.931123	0.298266	-0.673063
0.003000	-1.433375	0.611089	-0.668553
0.003010	-1.079637	0.673911	-0.656310
0.003020	-1.002961	0.469336	-0.644712
0.003030	-1.235243	0.062763	-0.642457
0.003040	-1.712694	-0.418874	-0.660821
0.003050	-2.314179	-0.820937	-0.701414
0.003060	-2.855099	-1.021324	-0.752316
0.003070	-3.179523	-0.962690	-0.808051
0.003080	-3.206585	-0.668875	-0.857986
0.003090	-2.936285	-0.212044	-0.897291
0.003100	-2.461732	0.259929	-0.909855
0.003110	-1.956896	0.594014	-0.905022
0.003120	-1.576095	0.688731	-0.891492
0.003130	-1.463337	0.511862	-0.879249
0.003140	-1.656637	0.121075	-0.874739
0.003150	-2.106704	-0.357985	-0.889236
0.003160	-2.696915	-0.775190	-0.925963
0.003170	-3.246211	-1.002639	-0.973966
0.003180	-3.598987	-0.970422	-1.030667
0.003190	-3.652467	-0.700125	-1.082214
0.003200	-3.409551	-0.254892	-1.114753
0.003210	-2.954005	0.222558	-1.129572
0.003220	-2.428549	0.579517	-1.128606
0.003230	-2.024551	0.701618	-1.117008
0.003240	-1.868300	0.552455	-1.094134
0.003250	-2.028095	0.183576	-1.087368
0.003260	-2.453678	-0.293230	-1.099611
0.003270	-3.030036	-0.723965	-1.134083
0.003280	-3.590288	-0.975899	-1.175642
0.003290	-3.967226	-0.971389	-1.230732
0.003300	-4.050991	-0.725898	-1.280346
0.003310	-3.829016	-0.292907	-1.315140
0.003320	-3.386033	0.189697	-1.328993
0.003330	-2.857032	0.565986	-1.327060
0.003340	-2.421461	0.714182	-1.309341
0.003350	-2.232993	0.595947	-1.289689
0.003360	-2.348651	0.246720	-1.279702
0.003370	-2.745562	-0.226541	-1.286467
0.003380	-3.305168	-0.668553	-1.311274
0.003390	-3.867032	-0.944971	-1.354122
0.003400	-4.264912	-0.970100	-1.408568
0.003410	-4.380893	-0.744906	-1.454960
0.003420	-4.194357	-0.329956	-1.488143
0.003430	-3.753306	0.157158	-1.504252
0.003440	-3.218505	0.551811	-1.503285
0.003450	-2.765858	0.729324	-1.482989
0.003460	-2.537441	0.639762	-1.460115
0.003470	-2.609285	0.311153	-1.445940
0.003480	-2.972690	-0.154376	-1.449161
0.003490	-3.517156	-0.607341	-1.470424
0.003500	-4.077731	-0.905022	-1.510051
0.003510	-4.499774	-0.963012	-1.558054
0.003520	-4.650228	-0.761981	-1.603157
0.003530	-4.483988	-0.361851	-1.639562
0.003540	-4.062267	0.124619	-1.657281
0.003550	-3.523599	0.538602	-1.649549
0.003560	-3.041634	0.745432	-1.628930
0.003570	-2.776812	0.682932	-1.604768
0.003580	-2.808062	0.376553	-1.589304
0.003590	-3.134419	-0.080922	-1.580605
0.003600	-3.655366	-0.540653	-1.597358
0.003610	-4.223352	-0.860886	-1.633441
0.003620	-4.653772	-0.948193	-1.681766
0.003630	-4.836766	-0.774545	-1.721392
0.003640	-4.705320	-0.391168	-1.756830
0.003650	-4.305183	0.092081	-1.771972
0.003660	-3.762004	0.523138	-1.765851
0.003670	-3.256521	0.758641	-1.742977
0.003680	-2.948528	0.726747	-1.714949
0.003690	-2.942407	0.443563	-1.691753
0.003700	-3.230747	-0.002958	-1.682732
0.003710	-3.733009	-0.470421	-1.695619
0.003720	-4.282953	-0.810950	-1.724292
0.003730	-4.733349	-0.930151	-1.763596
0.003740	-4.941472	-0.784210	-1.805155
0.003750	-4.844820	-0.415653	-1.841882
0.003760	-4.465302	0.063408	-1.854769
0.003770	-3.924700	0.506063	-1.847037
0.003780	-3.396986	0.769272	-1.824808
0.003790	-3.051299	0.770239	-1.796135
0.003800	-3.002652	0.509285	-1.766818
0.003810	-3.252011	0.075650	-1.751354
0.003820	-3.725921	-0.396645	-1.757797
0.003830	-4.272966	-0.759081	-1.783570
0.003840	-4.742047	-0.890203	-1.818042
0.003850	-4.820013	-0.696259	-1.856058
0.003860	-4.912154	-0.443681	-1.887308
0.003870	-4.543590	0.007351	-1.898584
0.003880	-4.004920	0.469336	-1.892463
0.003890	-3.466253	0.761540	-1.871522
0.003900	-3.081583	0.798912	-1.833828
0.003910	-2.990087	0.566308	-1.802256
0.003920	-3.204330	0.146527	-1.785503
0.003930	-3.652467	-0.326735	-1.788081
0.003940	-4.196290	-0.706246	-1.801612
0.003950	-4.673425	-0.853476	-1.834150
0.003960	-4.741725	-0.672741	-1.867978
0.003970	-4.836766	-0.519068	-1.898262
0.003980	-4.547778	-0.031631	-1.908571
0.003990	-4.012652	0.443885	-1.902450
0.004000	-3.454977	0.760896	-1.876354
0.004010	-3.043567	0.830162	-1.839305
0.004020	-2.906324	0.624942	-1.802900
0.004030	-3.079328	0.220625	-1.779382
0.004040	-3.504591	-0.254892	-1.773261
0.004050	-4.037460	-0.651478	-1.787758
0.004060	-4.521360	-0.852832	-1.819331
0.004070	-4.697910	-0.716555	-1.849937
0.004080	-4.782319	-0.511336	-1.876999
0.004090	-4.470457	-0.038397	-1.887952
0.004100	-3.941131	0.437442	-1.883442
0.004110	-3.368313	0.774105	-1.852836
0.004120	-2.928553	0.869144	-1.811921
0.004130	-2.751039	0.690986	-1.772294
0.004140	-2.890538	0.299877	-1.746199
0.004150	-3.280361	-0.177250	-1.734923
0.004160	-3.808397	-0.591877	-1.743299
0.004170	-4.295518	-0.818682	-1.769395
0.004180	-4.595459	-0.789687	-1.801289
0.004190	-4.609313	-0.508114	-1.826418
0.004200	-4.316459	-0.054827	-1.838016
0.004210	-3.795188	0.426488	-1.827707
0.004220	-3.215605	0.782481	-1.796779
0.004230	-2.748784	0.901360	-1.756186
0.004240	-2.528421	0.748976	-1.714949
0.004250	-2.622494	0.376875	-1.677255
0.004260	-2.992343	-0.100252	-1.661147
0.004270	-3.506524	-0.530021	-1.667268
0.004280	-3.999444	-0.782922	-1.690464
0.004290	-4.322903	-0.783244	-1.712049
0.004300	-4.362207	-0.524222	-1.736212
0.004310	-4.086752	-0.082855	-1.748454
0.004320	-3.580623	0.402648	-1.738145
0.004330	-2.986866	0.778615	-1.703673
0.004340	-2.499748	0.924234	-1.660180
0.004350	-2.242014	0.801167	-1.613788
0.004360	-2.295816	0.449684	-1.574806
0.004370	-2.640857	-0.022933	-1.553221
0.004380	-3.140540	-0.466877	-1.552899
0.004390	-3.641835	-0.746195	-1.567396
0.004400	-3.977214	-0.773257	-1.591881
0.004410	-4.046158	-0.538398	-1.616366
0.004420	-3.797121	-0.110884	-1.623776
0.004430	-3.303558	0.377519	-1.609600
0.004440	-2.708835	0.767017	-1.577061
0.004450	-2.191434	0.942597	-1.534535
0.004460	-1.897295	0.848203	-1.482344
0.004470	-1.917914	0.520561	-1.438530
0.004480	-2.222684	0.054065	-1.413723
0.004490	-2.704969	-0.402122	-1.409857
0.004500	-3.215605	-0.704635	-1.420811
0.004510	-3.573535	-0.763592	-1.441429
0.004520	-3.664387	-0.553539	-1.462370
0.004530	-3.439513	-0.140201	-1.469780
0.004540	-2.963348	0.346269	-1.457860
0.004550	-2.366370	0.751231	-1.426932
0.004560	-1.829640	0.955484	-1.378285
0.004570	-1.508762	0.893628	-1.323839
0.004580	-1.488466	0.589182	-1.280024
0.004590	-1.754253	0.132029	-1.252640
0.004600	-2.228161	-0.336078	-1.237498
0.004610	-2.739441	-0.663076	-1.244908
0.004620	-3.113478	-0.749416	-1.265526
0.004630	-3.231714	-0.567393	-1.287112
0.004640	-3.036802	-0.171773	-1.287112
0.004650	-2.577390	0.312120	-1.276158
0.004660	-1.981703	0.732546	-1.244908
0.004670	-1.429187	0.963538	-1.197872
0.004680	-1.069005	0.930677	-1.140204
0.004690	-1.010371	0.652649	-1.091234
0.004700	-1.248452	0.207738	-1.056441
0.004710	-1.696907	-0.267456	-1.041299
0.004720	-2.211408	-0.617650	-1.046453
0.004730	-2.603486	-0.735241	-1.060951
0.004740	-2.748139	-0.580924	-1.075448
0.004750	-2.584478	-0.206245	-1.083503
0.004760	-2.146330	0.275071	-1.073515
0.004770	-1.558376	0.710638	-1.039688
0.004780	-0.984275	0.966116	-0.988463
0.004790	-0.594777	0.965471	-0.933695
0.004800	-0.499093	0.713216	-0.884726
0.004810	-0.701091	0.281836	-0.844133
0.004820	-1.132472	-0.199801	-0.822870
0.004830	-1.640206	-0.570614	-0.825125
0.004840	-2.058056	-0.717522	-0.840589
0.004850	-2.233315	-0.595099	-0.854442
0.004860	-2.101549	-0.241683	-0.859275
0.004870	-1.683376	0.236089	-0.850254
0.004880	-1.103155	0.682932	-0.817071
0.004890	-0.519712	0.963860	-0.768746
0.004900	-0.097031	0.991567	-0.714622
0.004910	0.036990	0.769917	-0.657921
0.004920	-0.136979	0.351424	-0.614751
0.004930	-0.545485	-0.131502	-0.594132
0.004940	-1.052575	-0.523900	-0.594132
0.004950	-1.487499	-0.701414	-0.599287
0.004960	-1.690464	-0.609918	-0.613784
0.004970	-1.592525	-0.276477	-0.623449
0.004980	-1.195939	0.191952	-0.614751
0.004990	-0.620872	0.650071	-0.578668
0.005000	-0.035497	0.955806	-0.531632
0.005010	0.413280	1.015407	-0.474931
0.005020	0.587893	0.818564	-0.419196
0.005030	0.448718	0.416823	-0.372482
0.005040	0.062763	-0.066747	-0.347998
0.005050	-0.443359	-0.478475	-0.342199
0.005060	-0.892780	-0.683694	-0.349286
0.005070	-1.130539	-0.622161	-0.363462
0.005080	-1.059984	-0.314815	-0.370549
0.005090	-0.698514	0.148137	-0.360884
0.005100	-0.134080	0.612056	-0.330923
0.005110	0.462571	0.940020	-0.287431
0.005120	0.934543	1.028938	-0.227830
0.005130	1.136863	0.863667	-0.167585
0.005140	1.032482	0.479646	-0.120227
0.005150	0.670368	-0.002958	-0.096708
0.005160	0.169400	-0.430794	-0.086721
0.005170	-0.291297	-0.666298	-0.092198
0.005180	-0.557728	-0.636980	-0.105407
0.005190	-0.529377	-0.351864	-0.115716
0.005200	-0.192070	0.097557	-0.107018
0.005210	0.348846	0.570174	-0.078989
0.005220	0.958706	0.919079	-0.035175
0.005230	1.446142	1.036992	0.022815
0.005240	1.684867	0.898461	0.080160
0.005250	1.613668	0.538602	0.126230
0.005260	1.273784	0.057609	0.160380
0.005270	0.778293	-0.384725	0.171011
0.005280	0.300199	-0.646968	0.164246
0.005290	0.004452	-0.650834	0.148460
0.005300	0.003807	-0.392134	0.145238
0.005310	0.303743	0.044722	0.149104
0.005320	0.829840	0.522172	0.171978
0.005330	1.430678	0.891695	0.213537
0.005340	1.944855	1.039891	0.275071
0.005350	2.215152	0.930033	0.331127
0.005360	2.177458	0.590148	0.379452
0.005370	1.855293	0.116565	0.413280
0.005380	1.371722	-0.340266	0.427455
0.005390	0.877520	-0.630859	0.421656
0.005400	0.555677	-0.664365	0.409091
0.005410	0.517017	-0.432727	0.399104
0.005420	0.784414	-0.011335	0.401037
0.005430	1.289248	0.471914	0.422945
0.005440	1.887509	0.857868	0.466115
0.005450	2.419405	1.034415	0.520561
0.005460	2.714187	0.952262	0.575651
0.005470	2.710321	0.635574	0.626875
0.005480	2.418116	0.170367	0.662636
0.005490	1.932290	-0.296451	0.675844
0.005500	1.440343	-0.611529	0.668757
0.005510	1.086605	-0.677573	0.657803
0.005520	1.005098	-0.473965	0.645883
0.005530	1.235768	-0.068680	0.644917
0.005540	1.720949	0.413602	0.663602
0.005550	2.315668	0.820175	0.701618
0.005560	2.849819	1.022172	0.752198
0.005570	3.186483	0.968371	0.808899
0.005580	3.207746	0.675522	0.861412
0.005590	2.938415	0.219980	0.895239
0.005600	2.469019	-0.255214	0.906193
0.005610	1.957741	-0.593488	0.906837
0.005620	1.576619	-0.691104	0.894273
0.005630	1.457418	-0.517135	0.877842
0.005640	1.651362	-0.129247	0.871077
0.005650	2.108837	0.352068	0.891051
0.005660	2.698079	0.774749	0.926167
0.005670	3.245762	1.003809	0.972881
0.005680	3.601112	0.977069	1.025072
0.005690	3.660391	0.709672	1.080806
0.005700	3.411356	0.265728	1.115278
0.005710	2.948724	-0.216876	1.130420
0.005720	2.432614	-0.576735	1.126554
0.005730	2.024430	-0.704635	1.112379
0.005740	1.870434	-0.560949	1.094982
0.005750	2.023463	-0.190137	1.088861
0.005760	2.455166	0.288602	1.100459
0.005770	3.030232	0.722881	1.129453
0.005780	3.588548	0.979647	1.177456
0.005790	3.961940	0.980291	1.232224
0.005800	4.052791	0.735767	1.280871
0.005810	3.831462	0.304388	1.312443
0.005820	3.383005	-0.180794	1.330485
0.005830	2.858196	-0.560949	1.328552
0.005840	2.428748	-0.719455	1.310833
0.005850	2.236415	-0.605730	1.288925
0.005860	2.349173	-0.254247	1.280227
0.005870	2.741571	0.218369	1.287637
0.005880	3.306329	0.665213	1.313732
0.005890	3.868189	0.945819	1.356258
0.005900	4.266388	0.978036	1.406838
0.005910	4.388812	0.757030	1.452586
0.005920	4.190035	0.339826	1.488024
0.005930	3.762518	-0.147611	1.504776
0.005940	3.227721	-0.549029	1.500588
0.005950	2.767022	-0.732664	1.479970
0.005960	2.538929	-0.649867	1.460962
0.005970	2.611416	-0.320936	1.447109
0.005980	2.972887	0.146204	1.446464
0.005990	3.517671	0.600458	1.464506
0.006000	4.083719	0.905226	1.510253
0.006010	4.493517	0.968693	1.556967
0.006020	4.647514	0.772494	1.602070
0.006030	4.486429	0.375908	1.634609
0.006040	4.071477	-0.113783	1.653939
0.006050	3.531846	-0.535820	1.648462
0.006060	3.044730	-0.748128	1.628166
0.006070	2.778620	-0.692715	1.604970
0.006080	2.807938	-0.388268	1.586284
0.006090	3.134614	0.070495	1.582096
0.006100	3.661035	0.532159	1.599171
0.006110	4.217741	0.860767	1.633320
0.006120	4.653635	0.955484	1.676491
0.006130	4.839526	0.785381	1.722560
0.006140	4.710659	0.406836	1.757354
0.006150	4.303115	-0.082211	1.772496
0.006160	3.765740	-0.518101	1.763798
0.006170	3.257682	-0.763269	1.744145
0.006180	2.949691	-0.736208	1.717728
0.006190	2.944214	-0.455279	1.693565
0.006200	3.234164	-0.008757	1.683578
0.006210	3.732556	0.461604	1.695821
0.006220	4.287329	0.809221	1.725460
0.006230	4.733855	0.934866	1.765731
0.006240	4.945198	0.797301	1.808256
0.006250	4.855635	0.432610	1.839829
0.006260	4.464844	-0.051605	1.854004
0.006270	3.930367	-0.503604	1.848849
0.006280	3.398147	-0.775190	1.826620
0.006290	3.050851	-0.779056	1.794081
0.006300	3.002204	-0.524222	1.762831
0.006310	3.258649	-0.087366	1.753166
0.006320	3.726113	0.385251	1.759609
0.006330	4.278953	0.753809	1.781839
0.006340	4.739009	0.908448	1.814700
0.006350	4.887851	0.753809	1.858514
0.006360	4.918458	0.468692	1.888798
0.006370	4.551185	-0.014878	1.902329
0.006380	4.015742	-0.478475	1.894275
0.006390	3.462902	-0.778733	1.872690
0.006400	3.086289	-0.816427	1.837573
0.006410	2.986096	-0.585756	1.805679
0.006420	3.206135	-0.163719	1.786993
0.006430	3.651370	0.312442	1.786993
0.006440	4.193578	0.700007	1.806646
0.006450	4.664266	0.879453	1.839506
0.006460	4.807954	0.722881	1.873656
0.006470	4.903316	0.489311	1.900396
0.006480	4.550219	0.022815	1.915215
0.006490	4.016708	-0.454635	1.909416
0.006500	3.458070	-0.778411	1.882999
0.006510	3.038609	-0.848321	1.843050
0.006520	2.906521	-0.646001	1.809223
0.006530	3.081779	-0.239106	1.786993
0.006540	3.498663	0.238988	1.779906
